chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
chr1	146215483	146215502
chr1	146218182	146218202
chr1	146221827	146221855
chr1	146215323	146215342
