chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125007931	125007951
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	125013357	125013371
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146179356	146179381
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
