chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121592715	121592737
chr1	121593871	121593887
chr1	121594331	121594349
chr1	121595987	121596010
chr1	121598336	121598358
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121604094	121604115
chr1	121609538	121609563
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121660403	121660423
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	121736406	121736427
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146183136	146183163
chr1	146185718	146185744
chr1	146187024	146187040
chr1	146188491	146188510
chr1	146191248	146191272
chr1	146183136	146183163
